,Name,Mileage,Rating,Reviews Count,Dealer Name,Price
1070,2016 BMW X1 xDrive 28i,"48,324 mi.",4.7,(194 reviews),Godspeed Motors,"$24,995"
1071,2014 BMW X3 xDrive28i,"82,377 mi.",4.6,(398 reviews),Faulkner INFINITI of Willow Grove,"$16,999"
1072,2020 BMW X3 sDrive30i,"16,848 mi.",4.6,(905 reviews),BMW of Houston North,"$43,291"
1073,2018 BMW 530 i,"28,455 mi.",4.4,"(1,520 reviews)",Stevens Creek BMW,"$38,998"
1074,2017 BMW 320 i,"49,245 mi.",4.7,"(7,070 reviews)",BMW of Sarasota,"$22,992"
1075,2021 BMW X3 sDrive30i,"11,418 mi.",4.2,(822 reviews),BMW of Buena Park,"$43,777"
1076,2019 BMW 750 i xDrive,"37,334 mi.",4.4,(572 reviews),Volkswagen of West Islip,"$63,998"
1077,2012 BMW 650 i,"47,846 mi.",4.1,(97 reviews),Capitol Chevrolet,"$26,989"
1078,2019 BMW M4 Base,"39,583 mi.",4.4,(724 reviews),BMW of Alexandria,"$61,990"
1079,2019 BMW 530 i,"42,480 mi.",4.8,(171 reviews),Alfa Romeo Maserati Stuart,"$36,500"
1080,2021 BMW M3 Competition,"12,058 mi.",3.6,(57 reviews),Power Motors East,"$88,990"
1081,2016 BMW X1 xDrive 28i,"58,922 mi.",3.7,(428 reviews),Frisco Chrysler Dodge Jeep Ram,"$23,776"
1082,2018 BMW X3 xDrive30i,"21,309 mi.",4.8,(532 reviews),Elite Auto Brokers,"$37,900"
1083,2018 BMW 430 Gran Coupe i xDrive,"47,240 mi.",4.6,"(2,717 reviews)",Schaumburg Honda Automobiles,"$30,900"
1084,2019 BMW X5 xDrive40i,"20,396 mi.",4.8,"(1,957 reviews)",BMW of Bridgeport,"$66,996"
1085,2018 BMW X5 sDrive35i,"40,926 mi.",4.5,(108 reviews),MINI North Scottsdale,"$39,997"
1086,2020 BMW M340 i xDrive,"31,773 mi.",4.7,"(1,300 reviews)",Automotive Avenues,"$51,995"
1087,2020 BMW X7 xDrive40i,"15,016 mi.",4.3,(139 reviews),Ultimo Motors East,"$79,900"
1088,2018 BMW X6 xDrive35i,"19,372 mi.",4.8,"(6,010 reviews)",Rallye BMW,"$54,988"
1089,2020 BMW M340 i xDrive,"31,006 mi.",4.9,"(2,365 reviews)",Circle BMW,"$53,988"
1090,2016 BMW X1 xDrive 28i,"48,324 mi.",4.7,(194 reviews),Godspeed Motors,"$24,995"
1091,2014 BMW X3 xDrive28i,"82,377 mi.",4.6,(398 reviews),Faulkner INFINITI of Willow Grove,"$16,999"
1092,2020 BMW X3 sDrive30i,"16,848 mi.",4.6,(905 reviews),BMW of Houston North,"$43,291"
1093,2018 BMW 530 i,"28,455 mi.",4.4,"(1,520 reviews)",Stevens Creek BMW,"$38,998"
1094,2017 BMW 320 i,"49,245 mi.",4.7,"(7,070 reviews)",BMW of Sarasota,"$22,992"
1095,2021 BMW X3 sDrive30i,"11,418 mi.",4.2,(822 reviews),BMW of Buena Park,"$43,777"
1096,2019 BMW 750 i xDrive,"37,334 mi.",4.4,(572 reviews),Volkswagen of West Islip,"$63,998"
1097,2012 BMW 650 i,"47,846 mi.",4.1,(97 reviews),Capitol Chevrolet,"$26,989"
1098,2019 BMW M4 Base,"39,583 mi.",4.4,(724 reviews),BMW of Alexandria,"$61,990"
1099,2019 BMW 530 i,"42,480 mi.",4.8,(171 reviews),Alfa Romeo Maserati Stuart,"$36,500"
1100,2021 BMW M3 Competition,"12,058 mi.",3.6,(57 reviews),Power Motors East,"$88,990"
1101,2016 BMW X1 xDrive 28i,"58,922 mi.",3.7,(428 reviews),Frisco Chrysler Dodge Jeep Ram,"$23,776"
1102,2018 BMW X3 xDrive30i,"21,309 mi.",4.8,(532 reviews),Elite Auto Brokers,"$37,900"
1103,2018 BMW 430 Gran Coupe i xDrive,"47,240 mi.",4.6,"(2,717 reviews)",Schaumburg Honda Automobiles,"$30,900"
1104,2019 BMW X5 xDrive40i,"20,396 mi.",4.8,"(1,957 reviews)",BMW of Bridgeport,"$66,996"
1105,2018 BMW X5 sDrive35i,"40,926 mi.",4.5,(108 reviews),MINI North Scottsdale,"$39,997"
1106,2020 BMW M340 i xDrive,"31,773 mi.",4.7,"(1,300 reviews)",Automotive Avenues,"$51,995"
1107,2020 BMW X7 xDrive40i,"15,016 mi.",4.3,(139 reviews),Ultimo Motors East,"$79,900"
1108,2018 BMW X6 xDrive35i,"19,372 mi.",4.8,"(6,010 reviews)",Rallye BMW,"$54,988"
1109,2020 BMW M340 i xDrive,"31,006 mi.",4.9,"(2,365 reviews)",Circle BMW,"$53,988"
1110,2016 BMW X1 xDrive 28i,"48,324 mi.",4.7,(194 reviews),Godspeed Motors,"$24,995"
1111,2014 BMW X3 xDrive28i,"82,377 mi.",4.6,(398 reviews),Faulkner INFINITI of Willow Grove,"$16,999"
1112,2020 BMW X3 sDrive30i,"16,848 mi.",4.6,(905 reviews),BMW of Houston North,"$43,291"
1113,2018 BMW 530 i,"28,455 mi.",4.4,"(1,520 reviews)",Stevens Creek BMW,"$38,998"
1114,2017 BMW 320 i,"49,245 mi.",4.7,"(7,070 reviews)",BMW of Sarasota,"$22,992"
1115,2021 BMW X3 sDrive30i,"11,418 mi.",4.2,(822 reviews),BMW of Buena Park,"$43,777"
1116,2019 BMW 750 i xDrive,"37,334 mi.",4.4,(572 reviews),Volkswagen of West Islip,"$63,998"
1117,2012 BMW 650 i,"47,846 mi.",4.1,(97 reviews),Capitol Chevrolet,"$26,989"
1118,2019 BMW M4 Base,"39,583 mi.",4.4,(724 reviews),BMW of Alexandria,"$61,990"
1119,2019 BMW 530 i,"42,480 mi.",4.8,(171 reviews),Alfa Romeo Maserati Stuart,"$36,500"
1120,2021 BMW M3 Competition,"12,058 mi.",3.6,(57 reviews),Power Motors East,"$88,990"
1121,2016 BMW X1 xDrive 28i,"58,922 mi.",3.7,(428 reviews),Frisco Chrysler Dodge Jeep Ram,"$23,776"
1122,2018 BMW X3 xDrive30i,"21,309 mi.",4.8,(532 reviews),Elite Auto Brokers,"$37,900"
1123,2018 BMW 430 Gran Coupe i xDrive,"47,240 mi.",4.6,"(2,717 reviews)",Schaumburg Honda Automobiles,"$30,900"
1124,2019 BMW X5 xDrive40i,"20,396 mi.",4.8,"(1,957 reviews)",BMW of Bridgeport,"$66,996"
1125,2018 BMW X5 sDrive35i,"40,926 mi.",4.5,(108 reviews),MINI North Scottsdale,"$39,997"
1126,2020 BMW M340 i xDrive,"31,773 mi.",4.7,"(1,300 reviews)",Automotive Avenues,"$51,995"
1127,2020 BMW X7 xDrive40i,"15,016 mi.",4.3,(139 reviews),Ultimo Motors East,"$79,900"
1128,2018 BMW X6 xDrive35i,"19,372 mi.",4.8,"(6,010 reviews)",Rallye BMW,"$54,988"
1129,2020 BMW M340 i xDrive,"31,006 mi.",4.9,"(2,365 reviews)",Circle BMW,"$53,988"
1130,2016 BMW X1 xDrive 28i,"48,324 mi.",4.7,(194 reviews),Godspeed Motors,"$24,995"
1131,2014 BMW X3 xDrive28i,"82,377 mi.",4.6,(398 reviews),Faulkner INFINITI of Willow Grove,"$16,999"
1132,2020 BMW X3 sDrive30i,"16,848 mi.",4.6,(905 reviews),BMW of Houston North,"$43,291"
1133,2018 BMW 530 i,"28,455 mi.",4.4,"(1,520 reviews)",Stevens Creek BMW,"$38,998"
1134,2017 BMW 320 i,"49,245 mi.",4.7,"(7,070 reviews)",BMW of Sarasota,"$22,992"
1135,2021 BMW X3 sDrive30i,"11,418 mi.",4.2,(822 reviews),BMW of Buena Park,"$43,777"
1136,2019 BMW 750 i xDrive,"37,334 mi.",4.4,(572 reviews),Volkswagen of West Islip,"$63,998"
1137,2012 BMW 650 i,"47,846 mi.",4.1,(97 reviews),Capitol Chevrolet,"$26,989"
1138,2019 BMW M4 Base,"39,583 mi.",4.4,(724 reviews),BMW of Alexandria,"$61,990"
1139,2019 BMW 530 i,"42,480 mi.",4.8,(171 reviews),Alfa Romeo Maserati Stuart,"$36,500"
1140,2021 BMW M3 Competition,"12,058 mi.",3.6,(57 reviews),Power Motors East,"$88,990"
1141,2016 BMW X1 xDrive 28i,"58,922 mi.",3.7,(428 reviews),Frisco Chrysler Dodge Jeep Ram,"$23,776"
1142,2018 BMW X3 xDrive30i,"21,309 mi.",4.8,(532 reviews),Elite Auto Brokers,"$37,900"
1143,2018 BMW 430 Gran Coupe i xDrive,"47,240 mi.",4.6,"(2,717 reviews)",Schaumburg Honda Automobiles,"$30,900"
1144,2019 BMW X5 xDrive40i,"20,396 mi.",4.8,"(1,957 reviews)",BMW of Bridgeport,"$66,996"
1145,2018 BMW X5 sDrive35i,"40,926 mi.",4.5,(108 reviews),MINI North Scottsdale,"$39,997"
1146,2020 BMW M340 i xDrive,"31,773 mi.",4.7,"(1,300 reviews)",Automotive Avenues,"$51,995"
1147,2020 BMW X7 xDrive40i,"15,016 mi.",4.3,(139 reviews),Ultimo Motors East,"$79,900"
1148,2018 BMW X6 xDrive35i,"19,372 mi.",4.8,"(6,010 reviews)",Rallye BMW,"$54,988"
1149,2020 BMW M340 i xDrive,"31,006 mi.",4.9,"(2,365 reviews)",Circle BMW,"$53,988"
1150,2016 BMW X1 xDrive 28i,"48,324 mi.",4.7,(194 reviews),Godspeed Motors,"$24,995"
1151,2014 BMW X3 xDrive28i,"82,377 mi.",4.6,(398 reviews),Faulkner INFINITI of Willow Grove,"$16,999"
1152,2020 BMW X3 sDrive30i,"16,848 mi.",4.6,(905 reviews),BMW of Houston North,"$43,291"
1153,2018 BMW 530 i,"28,455 mi.",4.4,"(1,520 reviews)",Stevens Creek BMW,"$38,998"
1154,2017 BMW 320 i,"49,245 mi.",4.7,"(7,070 reviews)",BMW of Sarasota,"$22,992"
1155,2021 BMW X3 sDrive30i,"11,418 mi.",4.2,(822 reviews),BMW of Buena Park,"$43,777"
1156,2019 BMW 750 i xDrive,"37,334 mi.",4.4,(572 reviews),Volkswagen of West Islip,"$63,998"
1157,2012 BMW 650 i,"47,846 mi.",4.1,(97 reviews),Capitol Chevrolet,"$26,989"
1158,2019 BMW M4 Base,"39,583 mi.",4.4,(724 reviews),BMW of Alexandria,"$61,990"
1159,2019 BMW 530 i,"42,480 mi.",4.8,(171 reviews),Alfa Romeo Maserati Stuart,"$36,500"
1160,2021 BMW M3 Competition,"12,058 mi.",3.6,(57 reviews),Power Motors East,"$88,990"
1161,2016 BMW X1 xDrive 28i,"58,922 mi.",3.7,(428 reviews),Frisco Chrysler Dodge Jeep Ram,"$23,776"
1162,2018 BMW X3 xDrive30i,"21,309 mi.",4.8,(532 reviews),Elite Auto Brokers,"$37,900"
1163,2018 BMW 430 Gran Coupe i xDrive,"47,240 mi.",4.6,"(2,717 reviews)",Schaumburg Honda Automobiles,"$30,900"
1164,2019 BMW X5 xDrive40i,"20,396 mi.",4.8,"(1,957 reviews)",BMW of Bridgeport,"$66,996"
1165,2018 BMW X5 sDrive35i,"40,926 mi.",4.5,(108 reviews),MINI North Scottsdale,"$39,997"
1166,2020 BMW M340 i xDrive,"31,773 mi.",4.7,"(1,300 reviews)",Automotive Avenues,"$51,995"
1167,2020 BMW X7 xDrive40i,"15,016 mi.",4.3,(139 reviews),Ultimo Motors East,"$79,900"
1168,2018 BMW X6 xDrive35i,"19,372 mi.",4.8,"(6,010 reviews)",Rallye BMW,"$54,988"
1169,2020 BMW M340 i xDrive,"31,006 mi.",4.9,"(2,365 reviews)",Circle BMW,"$53,988"
1170,2016 BMW X1 xDrive 28i,"48,324 mi.",4.7,(194 reviews),Godspeed Motors,"$24,995"
1171,2014 BMW X3 xDrive28i,"82,377 mi.",4.6,(398 reviews),Faulkner INFINITI of Willow Grove,"$16,999"
1172,2020 BMW X3 sDrive30i,"16,848 mi.",4.6,(905 reviews),BMW of Houston North,"$43,291"
1173,2018 BMW 530 i,"28,455 mi.",4.4,"(1,520 reviews)",Stevens Creek BMW,"$38,998"
1174,2017 BMW 320 i,"49,245 mi.",4.7,"(7,070 reviews)",BMW of Sarasota,"$22,992"
1175,2021 BMW X3 sDrive30i,"11,418 mi.",4.2,(822 reviews),BMW of Buena Park,"$43,777"
1176,2019 BMW 750 i xDrive,"37,334 mi.",4.4,(572 reviews),Volkswagen of West Islip,"$63,998"
1177,2012 BMW 650 i,"47,846 mi.",4.1,(97 reviews),Capitol Chevrolet,"$26,989"
1178,2019 BMW M4 Base,"39,583 mi.",4.4,(724 reviews),BMW of Alexandria,"$61,990"
1179,2019 BMW 530 i,"42,480 mi.",4.8,(171 reviews),Alfa Romeo Maserati Stuart,"$36,500"
1180,2021 BMW M3 Competition,"12,058 mi.",3.6,(57 reviews),Power Motors East,"$88,990"
1181,2016 BMW X1 xDrive 28i,"58,922 mi.",3.7,(428 reviews),Frisco Chrysler Dodge Jeep Ram,"$23,776"
1182,2018 BMW X3 xDrive30i,"21,309 mi.",4.8,(532 reviews),Elite Auto Brokers,"$37,900"
1183,2018 BMW 430 Gran Coupe i xDrive,"47,240 mi.",4.6,"(2,717 reviews)",Schaumburg Honda Automobiles,"$30,900"
1184,2019 BMW X5 xDrive40i,"20,396 mi.",4.8,"(1,957 reviews)",BMW of Bridgeport,"$66,996"
1185,2018 BMW X5 sDrive35i,"40,926 mi.",4.5,(108 reviews),MINI North Scottsdale,"$39,997"
1186,2020 BMW M340 i xDrive,"31,773 mi.",4.7,"(1,300 reviews)",Automotive Avenues,"$51,995"
1187,2020 BMW X7 xDrive40i,"15,016 mi.",4.3,(139 reviews),Ultimo Motors East,"$79,900"
1188,2018 BMW X6 xDrive35i,"19,372 mi.",4.8,"(6,010 reviews)",Rallye BMW,"$54,988"
1189,2020 BMW M340 i xDrive,"31,006 mi.",4.9,"(2,365 reviews)",Circle BMW,"$53,988"
1190,2016 BMW X1 xDrive 28i,"48,324 mi.",4.7,(194 reviews),Godspeed Motors,"$24,995"
1191,2014 BMW X3 xDrive28i,"82,377 mi.",4.6,(398 reviews),Faulkner INFINITI of Willow Grove,"$16,999"
1192,2020 BMW X3 sDrive30i,"16,848 mi.",4.6,(905 reviews),BMW of Houston North,"$43,291"
1193,2018 BMW 530 i,"28,455 mi.",4.4,"(1,520 reviews)",Stevens Creek BMW,"$38,998"
1194,2017 BMW 320 i,"49,245 mi.",4.7,"(7,070 reviews)",BMW of Sarasota,"$22,992"
1195,2021 BMW X3 sDrive30i,"11,418 mi.",4.2,(822 reviews),BMW of Buena Park,"$43,777"
1196,2019 BMW 750 i xDrive,"37,334 mi.",4.4,(572 reviews),Volkswagen of West Islip,"$63,998"
1197,2012 BMW 650 i,"47,846 mi.",4.1,(97 reviews),Capitol Chevrolet,"$26,989"
1198,2019 BMW M4 Base,"39,583 mi.",4.4,(724 reviews),BMW of Alexandria,"$61,990"
1199,2019 BMW 530 i,"42,480 mi.",4.8,(171 reviews),Alfa Romeo Maserati Stuart,"$36,500"
