,Name,Mileage,Rating,Reviews Count,Dealer Name,Price
814,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
815,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
816,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
817,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
818,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
819,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
820,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
821,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
822,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
823,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
824,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
825,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
826,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
827,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
828,2021 Audi e-tron Premium,"16,313 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$65,498"
829,2018 Audi Q5 2.0T Premium,"21,143 mi.",4.6,(774 reviews),Audi Grapevine,"$37,000"
830,2011 Audi R8 4.2 quattro Spyder,"27,565 mi.",5.0,(2 reviews),European Exotic Center,"$89,995"
831,2019 Audi Q8 3.0T Premium,"12,451 mi.",4.4,(83 reviews),Perillo Downers Grove,"$75,929"
832,2018 Audi RS 3 2.5T,"32,483 mi.",4.4,(63 reviews),Kelly Motorcars,"$65,977"
833,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
834,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
835,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
836,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
837,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
838,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
839,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
840,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
841,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
842,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
843,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
844,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
845,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
846,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
847,2021 Audi e-tron Premium,"16,313 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$65,498"
848,2018 Audi Q5 2.0T Premium,"21,143 mi.",4.6,(774 reviews),Audi Grapevine,"$37,000"
849,2011 Audi R8 4.2 quattro Spyder,"27,565 mi.",5.0,(2 reviews),European Exotic Center,"$89,995"
850,2019 Audi Q8 3.0T Premium,"12,451 mi.",4.4,(83 reviews),Perillo Downers Grove,"$75,929"
851,2018 Audi RS 3 2.5T,"32,483 mi.",4.4,(63 reviews),Kelly Motorcars,"$65,977"
852,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
853,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
854,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
855,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
856,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
857,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
858,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
859,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
860,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
861,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
862,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
863,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
864,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
865,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
866,2021 Audi e-tron Premium,"16,313 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$65,498"
867,2018 Audi Q5 2.0T Premium,"21,143 mi.",4.6,(774 reviews),Audi Grapevine,"$37,000"
868,2011 Audi R8 4.2 quattro Spyder,"27,565 mi.",5.0,(2 reviews),European Exotic Center,"$89,995"
869,2019 Audi Q8 3.0T Premium,"12,451 mi.",4.4,(83 reviews),Perillo Downers Grove,"$75,929"
870,2018 Audi RS 3 2.5T,"32,483 mi.",4.4,(63 reviews),Kelly Motorcars,"$65,977"
871,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
872,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
873,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
874,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
875,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
876,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
877,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
878,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
879,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
880,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
881,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
882,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
883,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
884,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
885,2021 Audi e-tron Premium,"16,313 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$65,498"
886,2018 Audi Q5 2.0T Premium,"21,143 mi.",4.6,(774 reviews),Audi Grapevine,"$37,000"
887,2011 Audi R8 4.2 quattro Spyder,"27,565 mi.",5.0,(2 reviews),European Exotic Center,"$89,995"
888,2019 Audi Q8 3.0T Premium,"12,451 mi.",4.4,(83 reviews),Perillo Downers Grove,"$75,929"
889,2018 Audi RS 3 2.5T,"32,483 mi.",4.4,(63 reviews),Kelly Motorcars,"$65,977"
890,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
891,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
892,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
893,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
894,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
895,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
896,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
897,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
898,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
899,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
900,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
901,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
902,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
903,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
904,2021 Audi e-tron Premium,"16,313 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$65,498"
905,2018 Audi Q5 2.0T Premium,"21,143 mi.",4.6,(774 reviews),Audi Grapevine,"$37,000"
906,2011 Audi R8 4.2 quattro Spyder,"27,565 mi.",5.0,(2 reviews),European Exotic Center,"$89,995"
907,2019 Audi Q8 3.0T Premium,"12,451 mi.",4.4,(83 reviews),Perillo Downers Grove,"$75,929"
908,2018 Audi RS 3 2.5T,"32,483 mi.",4.4,(63 reviews),Kelly Motorcars,"$65,977"
909,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
910,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
911,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
912,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
913,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
914,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
915,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
916,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
917,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
918,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
919,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
920,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
921,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
922,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
923,2021 Audi e-tron Premium,"16,313 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$65,498"
924,2018 Audi Q5 2.0T Premium,"21,143 mi.",4.6,(774 reviews),Audi Grapevine,"$37,000"
925,2011 Audi R8 4.2 quattro Spyder,"27,565 mi.",5.0,(2 reviews),European Exotic Center,"$89,995"
926,2019 Audi Q8 3.0T Premium,"12,451 mi.",4.4,(83 reviews),Perillo Downers Grove,"$75,929"
927,2018 Audi RS 3 2.5T,"32,483 mi.",4.4,(63 reviews),Kelly Motorcars,"$65,977"
928,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
929,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
930,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
931,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
932,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
933,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
934,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
935,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
936,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
937,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
938,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
939,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
940,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
941,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
942,2021 Audi e-tron Premium,"16,313 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$65,498"
943,2018 Audi Q5 2.0T Premium,"21,143 mi.",4.6,(774 reviews),Audi Grapevine,"$37,000"
944,2011 Audi R8 4.2 quattro Spyder,"27,565 mi.",5.0,(2 reviews),European Exotic Center,"$89,995"
945,2019 Audi Q8 3.0T Premium,"12,451 mi.",4.4,(83 reviews),Perillo Downers Grove,"$75,929"
946,2018 Audi RS 3 2.5T,"32,483 mi.",4.4,(63 reviews),Kelly Motorcars,"$65,977"
947,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
948,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
949,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
950,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
951,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
952,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
953,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
954,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
955,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
956,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
957,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
958,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
959,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
960,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
961,2021 Audi e-tron Premium,"16,313 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$65,498"
962,2018 Audi Q5 2.0T Premium,"21,143 mi.",4.6,(774 reviews),Audi Grapevine,"$37,000"
963,2011 Audi R8 4.2 quattro Spyder,"27,565 mi.",5.0,(2 reviews),European Exotic Center,"$89,995"
964,2019 Audi Q8 3.0T Premium,"12,451 mi.",4.4,(83 reviews),Perillo Downers Grove,"$75,929"
965,2018 Audi RS 3 2.5T,"32,483 mi.",4.4,(63 reviews),Kelly Motorcars,"$65,977"
966,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
967,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
968,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
969,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
970,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
971,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
972,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
973,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
974,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
975,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
976,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
977,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
978,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
979,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
980,2021 Audi e-tron Premium,"16,313 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$65,498"
981,2018 Audi Q5 2.0T Premium,"21,143 mi.",4.6,(774 reviews),Audi Grapevine,"$37,000"
982,2011 Audi R8 4.2 quattro Spyder,"27,565 mi.",5.0,(2 reviews),European Exotic Center,"$89,995"
983,2019 Audi Q8 3.0T Premium,"12,451 mi.",4.4,(83 reviews),Perillo Downers Grove,"$75,929"
984,2018 Audi RS 3 2.5T,"32,483 mi.",4.4,(63 reviews),Kelly Motorcars,"$65,977"
985,2011 Audi R8 5.2 quattro Spyder,"53,376 mi.",4.1,(297 reviews),Leesburg Auto Import,"$92,987"
986,2018 Audi Q5 2.0T Tech Premium,"18,267 mi.",4.6,(546 reviews),AutoNation Toyota Spokane Valley,"$39,676"
987,2021 Audi Q8 55 Premium,"10,950 mi.",4.8,"(4,547 reviews)",Motor Werks - Barrington Auto Mall,"$84,991"
988,2015 Audi A6 2.0T Premium Plus,"68,672 mi.",4.6,(39 reviews),Platinum Motor Cars,"$24,990"
989,2018 Audi Q7 3.0T Premium Plus,"28,579 mi.",3.9,(268 reviews),Audi Brooklyn,"$43,990"
990,2021 Audi e-tron Premium,"3,818 mi.",5.0,"(1,091 reviews)",Audi Lakeland,"$67,998"
991,2016 Audi A6 3.0T Premium Plus,"52,001 mi.",4.6,(584 reviews),Toyota of Gastonia,"$28,699"
992,2021 Audi RS Q8 4.0T quattro,"4,169 mi.",4.7,"(1,109 reviews)",BMW of Freeport,"$149,943"
993,2019 Audi Q8 3.0T Premium,"29,213 mi.",4.9,(591 reviews),Novak Motors,"$67,574"
994,2018 Audi S6 4.0T Premium Plus,"14,701 mi.",4.6,(39 reviews),DARCARS Lexus of Greenwich,"$56,372"
995,2016 Audi Q5 2.0T Premium Plus,"49,798 mi.",4.2,(307 reviews),NYC Motor Cars,"$22,980"
996,2014 Audi Q5 2.0T Premium Plus,"64,307 mi.",4.4,(6 reviews),Platinum Motors,"$21,474"
997,2018 Audi Q7 3.0T Premium Plus,"60,126 mi.",3.9,(268 reviews),Audi Brooklyn,"$41,777"
998,2018 Audi A3 2.0T Premium,"13,956 mi.",4.9,(48 reviews),EchoPark Automotive Las Vegas,"$30,339"
